uuid,country,source,school_id,giga_school_id,name,education_level,student_count,connectivity,type_connectivity,connectivity_speed,electricity_availability,lat,lon
c2ffadcb-0456-3867-a754-e0446e9ed5cf,Costa Rica,government,1556,G_CRI_001310,LA TIGRA,Primary,22,YES,ADSL,1,Yes,10.55079985,-84.77723947
6bfded3c-a327-3b4f-91d6-32721fc84fbc,Costa Rica,government,1557,G_CRI_001311,BETANIA,Primary,23,YES,LTE,6,Yes,10.65311797,-84.37575111
8131709d-f33f-3102-8c31-88304f587b8a,Costa Rica,government,1558,G_CRI_001312,BOCA TAPADA,Primary,65,YES,LTE,6,Yes,10.67670464,-84.23057444
22317a2b-e335-34cd-b0d2-13a5cfc55651,Costa Rica,government,1559,G_CRI_001313,EL PAVON,Primary,186,YES,FO,15,Yes,10.83864817,-84.61798664
748a8c42-c189-374a-bfd4-4a5799df5e6d,Costa Rica,government,1560,G_CRI_001314,LAS BANDERAS,Primary,60,YES,FO,10,Yes,10.8440349,-84.46809843
1647b6f9-2eec-3acb-84ba-8d19f5ded97e,Costa Rica,government,1561,G_CRI_001315,COQUITAL,Primary,129,YES,LTE,6,Yes,10.94443359,-84.57028745
85dfcbe6-8926-3ed1-83ea-71f8a7ec84cf,Costa Rica,government,1562,G_CRI_001316,RIO TICO,Primary,16,YES,FO,10,Yes,10.76019559,-84.34779243
0f3815b0-886f-39ec-a130-0dafa0f5ac74,Costa Rica,government,1563,G_CRI_001317,LA UNION,Primary,89,YES,ADSL,1,Yes,10.36660349,-84.30321354
6a8f5d9e-ca9a-395e-a1a4-b2e34e5fb11b,Costa Rica,government,1564,G_CRI_001318,LA UNION,Primary,72,YES,ADSL,2,Yes,10.45255195,-84.4232784
d804914c-002f-3c02-9bbb-13f5f76c183f,Costa Rica,government,1565,G_CRI_001319,LA VEGA,Primary,67,NO,,0,Yes,10.42152049,-84.52400938
fa29f16e-ecde-3c98-a78f-764127e9915b,Costa Rica,government,1566,G_CRI_001320,JOSE RODRIGUEZ MARTINEZ,Primary,285,NO,,0,Yes,10.42477417,-84.31971626
d1f7da0e-440f-3a73-9441-8706b841b815,Costa Rica,government,1567,G_CRI_001321,LAS DELICIAS VENADO,Primary,49,YES,ADSL,5,Yes,10.59273396,-84.7077463
b472c67a-8812-360d-9772-f85903009a1e,Costa Rica,government,1568,G_CRI_001322,LAS MERCEDES,Primary,82,YES,ADSL,3,Yes,10.31052998,-84.42673942
268ed428-93d0-354e-b3b9-3562b45685a4,Costa Rica,government,1570,G_CRI_001323,LINDA VISTA,Primary,14,YES,ADSL,2,Yes,10.56634277,-84.72404331
1f490a09-733c-3d1a-8275-19266818c09f,Costa Rica,government,1571,G_CRI_001324,LA GUARIA,Primary,70,YES,FO,10,Yes,10.92325117,-84.43142077
0bfb9a36-fde6-367c-a67f-7920366fa2ba,Costa Rica,government,1572,G_CRI_001325,LA TIRICIA,Primary,28,YES,FO,10,Yes,10.92457512,-84.37420301
fb205883-aee8-347c-92d1-5f449e19ba20,Costa Rica,government,1573,G_CRI_001326,SAN ISIDRO,Primary,69,YES,FO,10,Yes,10.94529825,-84.40580915
464b1ca9-efe9-371b-8f83-439f0250f47d,Costa Rica,government,1574,G_CRI_001327,RIO CELESTE,Primary,80,YES,LTE,6,Yes,10.7088958,-84.94551918
84da1358-2a5a-3213-954d-b46e343dbf66,Costa Rica,government,1575,G_CRI_001328,ANGELES DE LA COLONIA SUR,Primary,4,NO,,0,Yes,10.28660699,-84.20380327
f2e46f37-91a4-30c0-ac4f-dbd9204c7f42,Costa Rica,government,1576,G_CRI_001329,JOSE SANCHEZ CHAVARRIA,Primary,23,YES,ADSL,2,Yes,10.38359021,-84.18477367
8852a7ec-4d5f-346b-85e2-bb429b258a44,Costa Rica,government,1577,G_CRI_001330,CHIMURRIA,Primary,8,YES,LTE,6,Yes,10.73095643,-84.56069699
9b7aef94-ac7f-305f-83af-f1a988b92507,Costa Rica,government,1578,G_CRI_001331,RICARDO VARGAS MURILLO,Primary,521,YES,FO,40,Yes,11.03461268,-84.71770822
db81bfe6-4677-3d7a-b3eb-4f2d8c8d7f4d,Costa Rica,government,1579,G_CRI_001332,LOS CHILES,Primary,321,YES,ADSL,10,Yes,10.39994412,-84.3374088
7a5d8594-9dfb-375e-989e-76c00c5a9226,Costa Rica,government,1580,G_CRI_001333,LOS CORRALES,Primary,37,YES,LTE,6,Yes,10.82493596,-84.64453914
f49bf820-3f2d-310e-82fe-0089f671d4d7,Costa Rica,government,1581,G_CRI_001334,LOS LLANOS,Primary,95,YES,ADSL,6,Yes,10.46185559,-84.34464779
4d0c5921-ef85-3cef-acbd-5692cced3be0,Costa Rica,government,1582,G_CRI_001335,JUAN FELIX ESTRADA,Primary,176,YES,ADSL,1,Yes,10.33898532,-84.25293954
26960faf-3116-30ca-8c0e-ff274eb0f6ce,Costa Rica,government,1583,G_CRI_001336,MEDIO QUESO,Primary,60,YES,LTE,6,Yes,10.96543739,-84.62151819
03312413-775c-3db2-8cb1-6f27364d86d4,Costa Rica,government,1585,G_CRI_001337,MIRADOR,Primary,13,YES,ADSL,5,Yes,10.52179261,-84.60031633
3a5494d9-1454-39cb-a363-85ebdd4b0d73,Costa Rica,government,1586,G_CRI_001338,MONTERREY,Primary,61,YES,ADSL,2,Yes,10.53762475,-84.65830929
cb8624d6-868d-3028-9d3c-354925c5b66d,Costa Rica,government,1587,G_CRI_001339,SAN CRISTOBAL,Primary,32,YES,FO,10,Yes,10.81969043,-84.52377192
86f97e39-dca3-3c3c-9802-5b866f994da0,Costa Rica,government,1588,G_CRI_001340,EL BOTIJO,Primary,32,YES,LTE,6,Yes,10.72700567,-84.60769086
f370fd1e-ac2c-3325-86e2-7f482372e095,Costa Rica,government,1589,G_CRI_001341,MONTEALEGRE,Primary,40,YES,LTE,6,Yes,10.84812399,-84.59027744
f5c0b766-6686-30a1-9790-cf8a0bcf5755,Costa Rica,government,1590,G_CRI_001342,EL CRUCE,Primary,97,YES,LTE,6,Yes,10.98906303,-84.54422546
108b8387-57c3-3325-8b13-6d6362dfde96,Costa Rica,government,1591,G_CRI_001343,PALENQUE MARGARITA,Primary,32,YES,LTE,6,Yes,10.64823722,-84.79052607
5b251f48-97c3-3aef-8749-9c1103b9e9ba,Costa Rica,government,1592,G_CRI_001344,LAUREL GALAN,Primary,8,YES,LTE,6,Yes,10.64865444,-84.43047806
fafe2462-a245-318b-b806-c00076440e52,Costa Rica,government,1593,G_CRI_001345,FINCA ZETA TRECE,Primary,403,YES,ADSL,4,Yes,10.46679703,-84.66170032
8201e70b-76aa-3735-89c5-6345013eed87,Costa Rica,government,1594,G_CRI_001346,LLANO VERDE,Primary,55,YES,LTE,6,Yes,10.89013645,-84.38291573
3c5791bd-89db-3f2b-9ec8-b1f1038c4ace,Costa Rica,government,1595,G_CRI_001347,PALMITAL,Primary,15,YES,LTE,6,Yes,10.68923746,-84.91350696
ee445705-2904-3e1f-ae7c-227272ed887a,Costa Rica,government,1596,G_CRI_001348,PATASTE,Primary,12,NO,,0,Yes,10.55696171,-84.68169654
00c5d576-236a-36ac-b0a6-695640cbf8df,Costa Rica,government,1597,G_CRI_001349,PATASTILLO,Primary,27,YES,LTE,6,Yes,10.71284704,-84.77956752
06ca2abe-4ef7-358f-b127-5db9443a2d9a,Costa Rica,government,1598,G_CRI_001350,PEJIBAYE,Primary,16,YES,LTE,6,Yes,10.62297587,-84.86266065
b245cb82-efb8-3de5-9e15-2ba45276a7ba,Costa Rica,government,1599,G_CRI_001351,CERRO BLANCO,Primary,9,YES,3G,2,Yes,10.54652107,-84.23197283
49cbd9e4-2033-39e4-ae5c-166b9cc532b9,Costa Rica,government,1600,G_CRI_001352,GONZALO MONGE BERMUDEZ,Primary,554,YES,FO,45,Yes,10.45039351,-84.27203128
bd2a6a3a-a28c-3981-a670-7ef01785744f,Costa Rica,government,1601,G_CRI_001353,PLATANAR,Primary,178,YES,ADSL,6,Yes,10.42018558,-84.47005689
061a1ed5-047b-3027-a9ba-501f0a205ee9,Costa Rica,government,1602,G_CRI_001354,CONCEPCION,Primary,124,YES,FO,10,Yes,10.85829507,-84.62865205
427bdad0-6270-3196-921c-a93cbd8b42d9,Costa Rica,government,1603,G_CRI_001355,LOS ANGELES,Primary,99,YES,LTE,6,Yes,10.92992132,-84.65927565
d0b3c5b1-cd1b-3bab-a7b3-30f524cbb2ed,Costa Rica,government,1604,G_CRI_001356,LA GLORIA,Primary,119,NO,,0,Yes,10.53508989,-84.33340477
5911c1e8-3f02-3c8d-8287-ef6240903a68,Costa Rica,government,1605,G_CRI_001357,SAN RAFAEL,Primary,68,YES,ADSL,5,Yes,10.3618693,-84.39102526
f3bef0c7-d0b4-3869-bbc5-3dfca64dba36,Costa Rica,government,1606,G_CRI_001358,PORVENIR,Primary,64,YES,ADSL,5,Yes,10.2908326,-84.42831174
6f657cae-9956-3b89-b3e5-05c6b71a2232,Costa Rica,government,1607,G_CRI_001359,ESQUIPULAS,Primary,69,YES,ADSL,1,Yes,10.40692449,-84.312581
22dccd1a-4c28-3ef4-a140-bde9660a9b79,Costa Rica,government,1608,G_CRI_001360,PUENTE CASA,Primary,85,YES,ADSL,1,Yes,10.36327705,-84.45018155
69e831e4-2f5c-3380-94ed-497ef054a621,Costa Rica,government,1609,G_CRI_001361,PUERTO SECO,Primary,6,YES,ADSL,3,Yes,10.61718774,-84.70863393
9972a89c-691f-318f-ac1b-1d4f08e314b3,Costa Rica,government,1610,G_CRI_001362,PUNTA CORTES,Primary,39,YES,FO,10,Yes,11.04875849,-84.67702823
aad8b304-0812-32f5-9915-b7985245f40c,Costa Rica,government,1611,G_CRI_001363,QUEBRADON,Primary,5,YES,LTE,6,Yes,10.62544444,-84.89253018
1f57f262-6dfe-362e-9947-4b99e6415335,Costa Rica,government,1612,G_CRI_001364,SAN MIGUEL,Primary,109,YES,FO,15,Yes,10.55468052,-84.49801656
f9699b74-9c20-33db-acf5-40f8ae5ee1a4,Costa Rica,government,1613,G_CRI_001365,RIO CUARTO,Primary,307,YES,ADSL,4,Yes,10.34346716,-84.21565823
37a918f5-4f71-311e-8d12-db8114874559,Costa Rica,government,1614,G_CRI_001366,PATASTILLO,Primary,15,YES,LTE,6,Yes,10.71482463,-84.33087949
b210ee5b-18ff-39a7-bc7f-0e9eae95090a,Costa Rica,government,1615,G_CRI_001367,PUEBLO VIEJO,Primary,28,YES,ADSL,3,Yes,10.35179405,-84.28100398
b14b8acf-574f-3598-a73b-4ba6b7af522d,Costa Rica,government,1616,G_CRI_001368,EL BOSQUE,Primary,76,YES,ADSL,5,Yes,10.44225737,-84.61172015
40f90398-3b81-3301-9e50-5e6a65b25549,Costa Rica,government,1617,G_CRI_001369,LUIS DEMETRIO TINOCO,Primary,117,YES,FO,15,Yes,10.31491542,-84.18221277
b299d526-a80e-3ca6-b8d6-5d551020d7a5,Costa Rica,government,1618,G_CRI_001370,SAN PEDRO,Primary,132,YES,ADSL,1,Yes,10.37369919,-84.56402931
1ffb3bd3-8fc1-3f76-ad7d-c8b1c5c7ac9c,Costa Rica,government,1619,G_CRI_001371,SABALITO,Primary,19,NO,,0,Yes,10.6025019,-84.66126384
56d625ea-da51-3f65-8c1d-142430299a76,Costa Rica,government,1620,G_CRI_001372,SABOGAL,Primary,10,YES,LTE,6,Yes,10.85302093,-84.6974691
578a89a5-02dd-381e-960a-19d9c0861986,Costa Rica,government,1621,G_CRI_001373,LINDA VISTA,Primary,49,YES,ADSL,2,Yes,10.40992142,-84.61258017
deb11cba-50b4-3f03-909c-062088b5ee56,Costa Rica,government,1622,G_CRI_001374,MORAVIA VERDE,Primary,56,YES,ADSL,4,Yes,10.68506854,-84.84426538
b548fb7a-b48a-3b7d-bff3-a446cf2f3be5,Costa Rica,government,1623,G_CRI_001375,SAN ANTONIO,Primary,48,YES,ADSL,2,Yes,10.55939347,-84.66174359
74ba9aae-0da9-33cb-9217-4bb920eb69bb,Costa Rica,government,1624,G_CRI_001376,SAN BOSCO,Primary,11,YES,FO,15,Yes,10.63288323,-84.57544941
52e55b5e-c4e3-3971-90e3-539ff19b028c,Costa Rica,government,1625,G_CRI_001377,SAN CRISTOBAL,Primary,19,YES,ADSL,5,Yes,10.49151523,-84.54617054
9d527a93-758a-38bd-bcaf-3594a675ea04,Costa Rica,government,1626,G_CRI_001378,SAN FRANCISCO,Primary,238,YES,FO,15,Yes,10.42658474,-84.61082219
98624643-4cbe-3f81-b96e-f306f7af7146,Costa Rica,government,1627,G_CRI_001379,SAN FRANCISCO,Primary,60,YES,ADSL,4,Yes,10.37513154,-84.4843856
9df0e504-c86e-34e6-a76c-a9e01ec4f705,Costa Rica,government,1628,G_CRI_001380,SAN FRANCISCO,Primary,226,YES,ADSL,10,Yes,10.44836366,-84.40345687
755205db-9cdc-33e0-b05e-a0c1f5d482a5,Costa Rica,government,1629,G_CRI_001381,SAN GERARDO,Primary,46,YES,FO,15,Yes,10.58990135,-84.4880819
22853a49-3a9e-35ac-9914-6a6992c032c2,Costa Rica,government,1630,G_CRI_001382,SAN GERARDO,Primary,82,YES,ADSL,2,Yes,10.31578729,-84.41541088
1f31af04-5140-3ef6-93c1-1496dbfdbe6d,Costa Rica,government,1631,G_CRI_001383,HERNAN KOSCHNY CASCANTE,Primary,72,YES,FO,10,Yes,10.47080618,-84.54706526
8635d95d-7e88-3421-8b81-c1f93e5fa491,Costa Rica,government,1632,G_CRI_001384,SAN ISIDRO,Primary,113,YES,ADSL,2,Yes,10.36361615,-84.58761413
7fce69b6-9c4a-3764-863e-eaeb1702a357,Costa Rica,government,1633,G_CRI_001385,SAN JORGE,Primary,5,YES,LTE,6,Yes,10.7219548,-84.65044311
4596276d-475d-305b-a402-a7085345f47c,Costa Rica,government,1634,G_CRI_001386,SAN JOSE,Primary,52,YES,FO,15,Yes,10.49766771,-84.52479821
9363c2e6-4969-3214-9d05-6746c4878712,Costa Rica,government,1635,G_CRI_001387,SAN JOSE,Primary,126,YES,ADSL,4,Yes,10.35737669,-84.59836645
cdbb0247-18c8-31fc-bafc-0515475efed1,Costa Rica,government,1636,G_CRI_001388,SAN JUAN,Primary,240,YES,ADSL,10,Yes,10.34347932,-84.4046155
4f2ce86c-c10b-3ee0-9018-2c0e9aea643a,Costa Rica,government,1637,G_CRI_001389,SAN JUAN,Primary,10,YES,3G,4,Yes,10.57873463,-84.68117868
88be379d-365d-382e-8119-9d4493f85816,Costa Rica,government,1638,G_CRI_001390,SAN LUIS,Primary,13,YES,LTE,6,Yes,10.61409753,-84.44722464
f3cf889a-0a1a-3992-bf6e-9a38cd766fed,Costa Rica,government,1639,G_CRI_001391,SAN MARTIN,Primary,497,YES,ADSL,4,Yes,10.31961126,-84.4240491
ac3d8c67-e16d-3929-a0a0-067b15039f5b,Costa Rica,government,1640,G_CRI_001392,LAS CUACAS,Primary,131,YES,LTE,6,Yes,11.03171225,-84.62281344
66db9db1-c604-3fa7-bc25-de2f915efd3f,Costa Rica,government,1641,G_CRI_001393,SAN MIGUEL,Primary,15,YES,3G,2,Yes,10.61637926,-84.68675024
82b219a9-e621-3b9a-bdec-d98361b5a73c,Costa Rica,government,1642,G_CRI_001394,SAN MIGUEL,Primary,2,NO,,0,Yes,10.358293,-84.6309886
ce499790-b2ba-32b7-bd83-c7da0a3e8dfc,Costa Rica,government,1643,G_CRI_001395,EMILIO CASTRO GOMEZ,Primary,16,YES,LTE,6,Yes,10.3828688,-84.61071781
ab6ec54f-9ef2-3548-8eb6-165ecaaf18ef,Costa Rica,government,1644,G_CRI_001396,SAN PEDRO DE CUTRIS,Primary,71,YES,LTE,6,Yes,10.58766472,-84.41329877
475fcf64-f405-372e-b4c4-05ba9dc638da,Costa Rica,government,1645,G_CRI_001397,SAN RAFAEL,Primary,25,YES,ADSL,2,Yes,10.42686661,-84.42527497
d77f987c-b46b-3102-ad28-2d3d356ee2f9,Costa Rica,government,1647,G_CRI_001398,SAN RAMON,Primary,25,YES,WiMAX,4,Yes,10.41270577,-84.41083349
4f0bc1e0-5c81-3255-9b0e-bc537958baa8,Costa Rica,government,1648,G_CRI_001399,SAN VICENTE,Primary,42,YES,ADSL,1,Yes,10.280105,-84.39604833
0ba51a88-798f-3860-8de9-29067970b8b0,Costa Rica,government,1649,G_CRI_001400,SANTA CECILIA,Primary,12,YES,LTE,6,Yes,10.58511669,-84.45726442
47dedc94-b363-3a60-a835-ad92b67e00c7,Costa Rica,government,1650,G_CRI_001401,REPUBLICA DE ITALIA,Primary,207,YES,ADSL,10,Yes,10.35805058,-84.51504479
78e18bec-2236-392c-b840-8898d73c92e1,Costa Rica,government,1651,G_CRI_001402,SANTA EULALIA,Primary,8,YES,ADSL,1,Yes,10.54157289,-84.71659973
b89c7d6d-420c-3c3b-9619-8f8d032851a2,Costa Rica,government,1652,G_CRI_001403,SANTA FE,Primary,144,YES,ADSL,5,Yes,10.47157519,-84.33189063
0eb5db1b-fdda-340a-8cd6-9fc4f45a5155,Costa Rica,government,1653,G_CRI_001404,SANTA LUCIA,Primary,6,YES,LTE,6,Yes,10.55904746,-84.81341792
e9420cfd-14bd-3497-9edc-1a4ca6078bcd,Costa Rica,government,1654,G_CRI_001405,SANTA RITA,Primary,77,YES,ADSL,1,Yes,10.32268056,-84.51392628
6a7429ce-4ecd-351d-b80c-329600010d68,Costa Rica,government,1655,G_CRI_001406,SANTA TERESA NORTE,Primary,10,YES,FO,10,Yes,10.55735987,-84.45825178
3ed38a24-f3db-3222-a160-00cca02b1d04,Costa Rica,government,1656,G_CRI_001407,SAN GERARDO,Primary,113,YES,ADSL,10,Yes,10.41661463,-84.16151518
379a05a6-e60a-32ab-bcb2-7be1686ddc83,Costa Rica,government,1657,G_CRI_001408,SAN LUIS,Primary,55,YES,ADSL,1,Yes,10.37099068,-84.46511082
e24f70e0-e24b-33c8-831a-c0fd9dfa6814,Costa Rica,government,1658,G_CRI_001409,SAN RAFAEL ABAJO,Primary,95,YES,LTE,6,Yes,10.57141096,-84.14236609
c95064ae-4dea-3c5e-b9a6-83cbeb313dcb,Costa Rica,government,1659,G_CRI_001410,SAN RAFAEL,Primary,354,YES,FO,30,Yes,10.67232994,-84.82060168
7e4c19e0-f283-3166-bd59-b0886654cf1a,Costa Rica,government,1660,G_CRI_001411,SAN RAFAEL ARRIBA,Primary,90,NO,,0,Yes,10.51600529,-84.18440818
5308905c-b74c-3e2a-bc3a-1d22a8a25d99,Costa Rica,government,1661,G_CRI_001412,SAN JORGE,Primary,102,YES,ADSL,2,Yes,10.48615559,-84.56974268
758e67c5-4fbc-3973-8341-b5ade8770855,Costa Rica,government,1662,G_CRI_001413,SANTA ISABEL,Primary,158,NO,,0,Yes,10.45534079,-84.20104421
9995a51a-6b39-3c69-a603-96b8a8123413,Costa Rica,government,1663,G_CRI_001414,SANTA RITA,Primary,512,YES,FO,45,Yes,10.40573943,-84.22101904
1f6ee261-b2e9-3e9d-b39d-4b527b746dd0,Costa Rica,government,1664,G_CRI_001415,SANTA ROSA,Primary,573,YES,FO,50,Yes,10.62408259,-84.52819423
08aa8680-46a0-31a3-b8ba-601ab88c16c9,Costa Rica,government,1665,G_CRI_001416,SANTA ROSA,Primary,126,YES,ADSL,6,Yes,10.40350554,-84.38467683
6d214ea9-baf1-316b-b83e-dfa9411a55b7,Costa Rica,government,1666,G_CRI_001417,SANTA TERESA SUR,Primary,38,YES,FO,10,Yes,10.53982412,-84.43195195
eb86f2a2-1270-3eab-9c86-85a2ff1fb194,Costa Rica,government,1667,G_CRI_001418,DOMINGO VARGAS AGUILAR,Primary,125,YES,ADSL,6,Yes,10.55484451,-84.64867407
9f3ffaa1-dc4d-31e2-bc2f-9977396ab336,Costa Rica,government,1668,G_CRI_001419,PALENQUE TONJIBE,Primary,28,YES,LTE,6,Yes,10.63111486,-84.7862526
1d70510d-c611-3673-94a8-988bd625cfc3,Costa Rica,government,1669,G_CRI_001420,UJARRAS,Primary,46,YES,ADSL,6,Yes,10.278445,-84.184005
88667189-bea8-3381-88f4-bd4590429d5f,Costa Rica,government,1670,G_CRI_001421,VASCONIA,Primary,13,YES,3G,2,Yes,10.55620946,-84.36579761
c645625c-a4e1-32a6-8125-1bb4cde242c8,Costa Rica,government,1671,G_CRI_001422,JOSE MARIA VARGAS ARIAS,Primary,383,YES,ADSL,10,Yes,10.35381679,-84.27282758
68b41217-0584-3db9-92d8-0b9cd266b7ce,Costa Rica,government,1672,G_CRI_001423,OSCAR RULAMAN SALAS,Primary,248,YES,ADSL,10,Yes,10.51418127,-84.2466119
b3887b96-5454-3349-a3a0-88f5f9e5625f,Costa Rica,government,1673,G_CRI_001424,VERACRUZ,Primary,71,YES,LTE,6,Yes,10.85520353,-84.86536108
c3af2136-42eb-356b-b6dc-5bcbb7d6f2d8,Costa Rica,government,1674,G_CRI_001425,RANCHO QUEMADO,Primary,7,YES,LTE,6,Yes,10.68985859,-84.4874577
cacbd5b7-0b67-30e8-9b6f-4cd9d475b27b,Costa Rica,government,1675,G_CRI_001426,TRES ESQUINAS,Primary,154,YES,FO,10,Yes,10.44492382,-84.57438637
5104482c-7f35-38bb-b72b-d6e80f109cad,Costa Rica,government,1676,G_CRI_001427,LA ALTURA,Primary,48,YES,ADSL,4,Yes,10.36888355,-84.59766575
a2ccbc11-4a29-3ce2-a0dd-6bfe12b9c026,Costa Rica,government,1677,G_CRI_001428,EL CACHITO,Primary,9,YES,FO,10,Yes,11.03172233,-84.64326876
191beb5e-1f19-35c1-9bd5-bd56844c007c,Costa Rica,government,1678,G_CRI_001429,SANTIAGO,Primary,87,YES,LTE,6,Yes,10.75901075,-84.58113717
0eb628e0-3d9f-37c1-b159-93b9c9a5b721,Costa Rica,government,1679,G_CRI_001430,PUEBLO NUEVO,Primary,9,YES,LTE,6,Yes,10.97655833,-84.5364734
6fc6a8b3-a7d2-370e-853c-d438cd5fd61f,Costa Rica,government,1681,G_CRI_001431,SAN RAFAEL,Primary,18,YES,LTE,6,Yes,10.74418423,-84.56995796
130a3d0d-9b8a-36ff-9d73-052ca1004e57,Costa Rica,government,1682,G_CRI_001432,SAN CAYETANO,Primary,62,YES,ADSL,2,Yes,10.37494577,-84.28154664
1cc5df9e-7ffe-3ebf-a0fe-cb72f7ccdd31,Costa Rica,government,1683,G_CRI_001433,CRISTO REY,Primary,72,YES,LTE,6,Yes,10.86843727,-84.55852337
77b90299-2004-37ed-9b4f-12c02f74cce4,Costa Rica,government,1684,G_CRI_001434,COLONIA GUANACASTE,Primary,23,YES,LTE,6,Yes,10.71591528,-84.67804717
e19d4965-a8c9-3dcd-ba4d-c086fe35581d,Costa Rica,government,1685,G_CRI_001435,GALLO PINTO,Primary,23,YES,LTE,6,Yes,10.76219262,-84.70352299
4ce9930e-79d4-35e2-b713-b9d4b0c33805,Costa Rica,government,1686,G_CRI_001436,SAN ANTONIO,Primary,55,YES,LTE,6,Yes,10.90422662,-84.78009554
3e660e99-552a-3660-8f6a-726de42219dc,Costa Rica,government,1687,G_CRI_001437,LAS DELICIAS,Primary,42,YES,LTE,6,Yes,10.96281684,-84.50315152
7962bcc2-d0db-30c3-b7ab-3e2fee1522ca,Costa Rica,government,1688,G_CRI_001438,PUERTO ESCONDIDO,Primary,376,YES,ADSL,4,Yes,10.46112855,-84.28609854
d9d197b1-0a1e-34fd-a973-798188efa73a,Costa Rica,government,1689,G_CRI_001439,LA CRUZ,Primary,42,YES,3G,2,Yes,10.41794929,-84.57035013
227dd329-c6aa-399a-8074-22d3a795d4b2,Costa Rica,government,1691,G_CRI_001440,LA AZUCENA,,,NO,,0,No,10.87174117,-84.4077055
632350e2-c15e-37f8-b9a7-81a2c049dafa,Costa Rica,government,1692,G_CRI_001441,I.D.A. LAS PARCELAS (CARMEN),Primary,31,YES,ADSL,2,Yes,10.49794236,-84.31333454
8552b85a-93ae-3352-90dc-8f7e06bcf400,Costa Rica,government,1693,G_CRI_001442,EL PARQUE,Primary,238,YES,LTE,6,Yes,10.95134972,-84.66603154
1edeecf6-6a39-389a-b0c2-620d0cec5d3d,Costa Rica,government,1694,G_CRI_001443,SAN MARCOS,Primary,65,YES,ADSL,,Yes,10.60825016,-84.38917157
ec0ab0ed-6e76-361f-b395-45ddb7fbb231,Costa Rica,government,1695,G_CRI_001444,LA LUCHA,Primary,116,YES,ADSL,4,Yes,10.3532701,-84.56972228
d7c38330-c0dd-366a-bb37-6b947c3b1850,Costa Rica,government,1696,G_CRI_001445,EL JARDIN,Primary,12,YES,LTE,6,Yes,10.75347316,-84.28015664
1b27b189-cac0-3447-861d-5bbad8b5de0c,Costa Rica,government,1697,G_CRI_001446,LA ALDEA,Primary,11,YES,LTE,6,Yes,10.77672934,-84.51280127
bc809731-681b-3a7a-9135-559bd3ce554d,Costa Rica,government,1698,G_CRI_001447,SAN RAFAEL,Primary,99,YES,FO,15,Yes,10.39494177,-84.58688431
7c3d99d5-3a71-3bba-adb0-f92f6ef3f73e,Costa Rica,government,1699,G_CRI_001448,QUEBRADA GRANDE,Primary,21,NO,,0,Yes,10.56341938,-84.30802607
ecf1807e-2da4-3b99-8e97-785948e7b0ba,Costa Rica,government,1700,G_CRI_001449,SAN JOAQUIN,Primary,77,YES,FO,10,Yes,10.67782424,-84.44706832
491234a9-28b0-34f9-97d2-1faabe32a25b,Costa Rica,government,1701,G_CRI_001450,EL COYOL,Primary,7,YES,LTE,6,Yes,10.81053966,-84.71207359
618b0e25-030c-340f-b9ae-d20223bec37a,Costa Rica,government,1702,G_CRI_001451,LOS ANGELES,Primary,9,YES,LTE,6,Yes,10.60700759,-84.78769451
999a7545-9db8-3891-b2b9-e44647aff554,Costa Rica,government,1703,G_CRI_001452,TIMACAR,Primary,29,YES,LTE,6,Yes,10.65795748,-84.73784089
402abb09-37b9-353a-8896-71063af73315,Costa Rica,government,1704,G_CRI_001453,SAN DIEGO,Primary,65,YES,LTE,6,Yes,10.58486309,-84.54320498
adb0dc7d-a746-3c2c-8fe6-aba7bfcba17d,Costa Rica,government,1705,G_CRI_001454,SAN FERNANDO,Primary,3,YES,FO,10,Yes,10.65438969,-84.33827155
7f150727-0ba6-36b3-adf6-c45cef71c83d,Costa Rica,government,1706,G_CRI_001455,MONTELIMAR,Primary,15,NO,,0,Yes,10.54170131,-84.57370675
4005d4f2-3cbf-3881-82a3-99c584b12b73,Costa Rica,government,1707,G_CRI_001456,PASO REAL,Primary,21,YES,LTE,6,Yes,10.75423914,-84.45390243
d4a5e1b7-ea51-39a4-aa1f-cdf65c11cd10,Costa Rica,government,1708,G_CRI_001457,BELLA VISTA,Primary,68,YES,LTE,6,Yes,10.56163666,-84.4234425
cdd7d36c-d5b2-357c-8b67-4c425ad6426a,Costa Rica,government,1709,G_CRI_001458,SAN JOSE,Primary,151,YES,ADSL,5,Yes,10.43563994,-84.34065335
8a75580f-2e90-364c-ae79-1f5f40a6d05d,Costa Rica,government,1710,G_CRI_001459,AGUAS NEGRAS,Primary,38,YES,LTE,6,Yes,10.87554412,-84.83800308
6f45ecad-9b1b-39a1-bc54-009cc277cf7f,Costa Rica,government,1711,G_CRI_001460,LAS NIEVES,Primary,57,YES,LTE,6,Yes,10.60251126,-84.51339787
841713c1-a1ad-3c27-abac-30dfb74298ec,Costa Rica,government,1712,G_CRI_001461,LA TESALIA,Primary,69,YES,ADSL,2,Yes,10.378243,-84.4028173
96a7aaad-4596-3c04-a653-24ca217772c0,Costa Rica,government,1713,G_CRI_001462,SAN GABRIEL,Primary,11,YES,3G,2,Yes,10.67051874,-84.67733977
cac4fe25-b244-38fe-ac1a-311d755221f3,Costa Rica,government,1714,G_CRI_001463,KOPPER MUELLE,Primary,9,YES,LTE,6,Yes,10.48628887,-84.44123821
